,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
176,2016-02-05T00:00:00.000Z,94.02,96.92,93.69,96.52,46418064,21.5395701907,22.2039474887,21.4639686361,22.1123092407,185672256,0.0,1.0
177,2016-02-08T00:00:00.000Z,95.01,95.7,93.04,93.13,54021375,21.7663748545,21.9244508323,21.3150564831,21.3356750889,216085500,0.0,1.0
178,2016-02-09T00:00:00.000Z,94.99,95.94,93.93,94.29,44331195,21.7617929421,21.9794337811,21.5189515849,21.6014260081,177324780,0.0,1.0
179,2016-02-10T00:00:00.000Z,94.27,96.35,94.1,95.92,42343601,21.5968440957,22.0733629853,21.5578978403,21.9748518687,169374404,0.0,1.0
180,2016-02-11T00:00:00.000Z,93.7,94.72,92.59,93.79,50074711,21.4662595923,21.6999371247,21.2119634542,21.4868781981,200298844,0.0,1.0
181,2016-02-12T00:00:00.000Z,93.99,94.5,93.01,94.19,40351381,21.5326973221,21.6495360883,21.3081836145,21.5785164461,161405524,0.0,1.0
182,2016-02-16T00:00:00.000Z,96.64,96.85,94.61,95.02,49057916,22.1398007151,22.1879107953,21.6747366065,21.7686658107,196231664,0.0,1.0
183,2016-02-17T00:00:00.000Z,98.12,98.21,96.15,96.67,44863243,22.4788622327,22.4994808385,22.0275438613,22.1466735837,179452972,0.0,1.0
184,2016-02-18T00:00:00.000Z,96.26,98.89,96.091,98.84,39020983,22.0527443795,22.65526586,22.0140272197,22.643811079,156083932,0.0,1.0
185,2016-02-19T00:00:00.000Z,96.04,96.7599,95.8,96.0,35374173,22.0023433431,22.1672692799,21.9473603943,21.9931795183,141496692,0.0,1.0
186,2016-02-22T00:00:00.000Z,96.88,96.9,95.92,96.31,34280758,22.1947836639,22.1993655763,21.9748518687,22.0641991605,137123032,0.0,1.0
187,2016-02-23T00:00:00.000Z,94.69,96.5,94.55,96.4,31942633,21.6930642561,22.1077273283,21.6609908693,22.0848177663,127770532,0.0,1.0
188,2016-02-24T00:00:00.000Z,96.1,96.38,93.32,93.98,36255745,22.0160890803,22.0802358539,21.3792032567,21.5304063659,145022980,0.0,1.0
189,2016-02-25T00:00:00.000Z,96.76,96.76,95.25,96.05,27582659,22.1672921895,22.1672921895,21.8213578033,22.0046342993,110330636,0.0,1.0
190,2016-02-26T00:00:00.000Z,96.91,98.0237,96.58,97.2,28991131,22.2016565325,22.4568003244,22.1260549779,22.2680942623,115964524,0.0,1.0
191,2016-02-29T00:00:00.000Z,96.69,98.23,96.65,96.86,35216277,22.1512554961,22.5040627509,22.1420916713,22.1902017515,140865108,0.0,1.0
192,2016-03-01T00:00:00.000Z,100.53,100.77,97.42,97.65,50407147,23.0309826768,23.0859656256,22.3184952987,22.3711872913,201628588,0.0,1.0
193,2016-03-02T00:00:00.000Z,100.75,100.89,99.64,100.51,33169560,23.0813837132,23.1134571,22.827087575,23.0264007644,132678240,0.0,1.0
194,2016-03-03T00:00:00.000Z,101.5,101.7099,100.45,100.58,36955742,23.2532054282,23.3012925988,23.0126550272,23.0424374578,147822968,0.0,1.0
195,2016-03-04T00:00:00.000Z,103.01,103.75,101.37,102.37,46055100,23.5991398144,23.7686705732,23.2234229976,23.4525186176,184220400,0.0,1.0
196,2016-03-07T00:00:00.000Z,101.87,102.83,100.96,102.39,35915810,23.3379708076,23.5579026028,23.1294937934,23.45710053,143663240,0.0,1.0
197,2016-03-08T00:00:00.000Z,101.03,101.76,100.4,100.78,31182194,23.1455304868,23.3127702894,23.0012002462,23.0882565818,124728776,0.0,1.0
198,2016-03-09T00:00:00.000Z,101.12,101.58,100.27,101.31,27201683,23.1661490926,23.2715330778,22.9714178156,23.2096772604,108806732,0.0,1.0
199,2016-03-10T00:00:00.000Z,101.17,102.24,100.15,101.41,33513577,23.1776038736,23.422736187,22.9439263412,23.2325868224,134054308,0.0,1.0
200,2016-03-11T00:00:00.000Z,102.26,102.28,101.5,102.24,27408237,23.4273180994,23.4319000118,23.2532054282,23.422736187,109632948,0.0,1.0
201,2016-03-14T00:00:00.000Z,102.52,102.91,101.78,101.91,25076062,23.4868829606,23.5762302524,23.3173522018,23.3471346324,100304248,0.0,1.0
202,2016-03-15T00:00:00.000Z,104.58,105.18,103.85,103.96,40067734,23.9588199377,24.0962773097,23.7915801352,23.8167806533,160270936,0.0,1.0
203,2016-03-16T00:00:00.000Z,105.97,106.31,104.59,104.61,38303493,24.2772628495,24.3551553603,23.9611108939,23.9656928063,153213972,0.0,1.0
204,2016-03-17T00:00:00.000Z,105.8,106.47,104.96,105.52,34420705,24.2383165941,24.3918106595,24.0458762733,24.1741698205,137682820,0.0,1.0
205,2016-03-18T00:00:00.000Z,105.92,106.5,105.19,106.34,44205171,24.2658080685,24.3986835281,24.0985682659,24.3620282289,176820684,0.0,1.0
206,2016-03-21T00:00:00.000Z,105.91,107.65,105.1401,105.93,35502678,24.2635171123,24.6621434911,24.0871363945,24.2680990247,142010712,0.0,1.0
207,2016-03-22T00:00:00.000Z,106.72,107.29,105.21,105.25,32444375,24.4490845645,24.5796690679,24.1031501783,24.1123140031,129777500,0.0,1.0
208,2016-03-23T00:00:00.000Z,106.13,107.07,105.9,106.48,25703495,24.3139181487,24.5292680315,24.2612261561,24.3941016157,102813980,0.0,1.0
209,2016-03-24T00:00:00.000Z,105.67,106.25,104.89,105.47,26132955,24.2085341635,24.3414096231,24.0298395799,24.1627150395,104531820,0.0,1.0
210,2016-03-28T00:00:00.000Z,105.19,106.19,105.06,106.0,19411372,24.0985682659,24.3276638859,24.0687858353,24.2841357181,77645488,0.0,1.0
211,2016-03-29T00:00:00.000Z,107.68,107.79,104.88,104.89,31190083,24.6690163597,24.6942168779,24.0275486237,24.0298395799,124760332,0.0,1.0
212,2016-03-30T00:00:00.000Z,109.56,110.42,108.6,108.65,45601149,25.0997161252,25.2967383584,24.8797843301,24.8912391111,182404596,0.0,1.0
213,2016-03-31T00:00:00.000Z,108.99,109.9,108.88,109.72,25888449,24.9691316219,25.177608636,24.9439311037,25.1363714244,103553796,0.0,1.0
214,2016-04-01T00:00:00.000Z,109.99,110.0,108.2,108.78,25873950,25.1982272418,25.200518198,24.7881460821,24.9210215417,103495800,0.0,1.0
215,2016-04-04T00:00:00.000Z,111.12,112.19,110.27,110.42,37356204,25.4571052924,25.7022376058,25.2623740154,25.2967383584,149424816,0.0,1.0
216,2016-04-05T00:00:00.000Z,109.81,110.73,109.42,109.51,26578652,25.1569900302,25.3677580006,25.0676427385,25.0882613442,106314608,0.0,1.0
217,2016-04-06T00:00:00.000Z,110.96,110.98,109.2,110.23,26404077,25.4204499932,25.4250319056,25.0172417021,25.2532101906,105616308,0.0,1.0
218,2016-04-07T00:00:00.000Z,108.54,110.42,108.121,109.95,31801870,24.8660385929,25.2967383584,24.7700475281,25.189063417,127207480,0.0,1.0
219,2016-04-08T00:00:00.000Z,108.66,109.77,108.17,108.91,23581740,24.8935300673,25.1478262054,24.7812732135,24.9508039723,94326960,0.0,1.0
220,2016-04-11T00:00:00.000Z,109.02,110.61,108.83,108.97,29407518,24.9760044905,25.3402665262,24.9324763227,24.9645497095,117630072,0.0,1.0
221,2016-04-12T00:00:00.000Z,110.44,110.5,108.66,109.34,27232325,25.3013202708,25.315066008,24.8935300673,25.0493150889,108929300,0.0,1.0
222,2016-04-13T00:00:00.000Z,112.04,112.34,110.8,110.8,33257316,25.6678732628,25.7366019488,25.383794694,25.383794694,133029264,0.0,1.0
223,2016-04-14T00:00:00.000Z,112.1,112.39,111.33,111.62,25473923,25.681619,25.7480567298,25.5052153726,25.5716531024,101895692,0.0,1.0
224,2016-04-15T00:00:00.000Z,109.85,112.3,109.73,112.11,46938969,25.166153855,25.727438124,25.1386623806,25.6839099562,187755876,0.0,1.0
225,2016-04-18T00:00:00.000Z,107.48,108.95,106.94,108.89,60821461,24.6231972357,24.9599677971,24.4994856009,24.9462220599,243285844,0.0,1.0
226,2016-04-19T00:00:00.000Z,106.91,108.0,106.23,107.88,32384879,24.4926127323,24.7423269581,24.3368277107,24.7148354837,129539516,0.0,1.0
227,2016-04-20T00:00:00.000Z,107.13,108.09,106.06,106.64,30611030,24.5430137687,24.7629455639,24.2978814553,24.4307569149,122444120,0.0,1.0
228,2016-04-21T00:00:00.000Z,105.97,106.93,105.52,106.93,31552525,24.2772628495,24.4971946447,24.1741698205,24.4971946447,126210100,0.0,1.0
229,2016-04-22T00:00:00.000Z,105.68,106.48,104.62,105.01,33683121,24.2108251197,24.3941016157,23.9679837625,24.0573310543,134732484,0.0,1.0
230,2016-04-25T00:00:00.000Z,105.08,105.65,104.51,105.0,28031588,24.0733677477,24.2039522511,23.9427832443,24.0550400981,112126352,0.0,1.0
231,2016-04-26T00:00:00.000Z,104.35,105.3,103.91,103.91,56016165,23.9061279451,24.1237687841,23.8053258723,23.8053258723,224064660,0.0,1.0
232,2016-04-27T00:00:00.000Z,97.82,98.71,95.68,96.0,114602142,22.4101335467,22.6140286484,21.9198689199,21.9931795183,458408568,0.0,1.0
233,2016-04-28T00:00:00.000Z,94.83,97.88,94.25,97.61,82242690,21.7251376429,22.4238792839,21.5922621833,22.3620234665,328970760,0.0,1.0
234,2016-04-29T00:00:00.000Z,93.74,94.72,92.51,93.99,68531478,21.4754234171,21.6999371247,21.1936358046,21.5326973221,274125912,0.0,1.0
235,2016-05-02T00:00:00.000Z,93.64,94.08,92.4,93.965,48160104,21.4525138551,21.5533159279,21.1684352864,21.5269699316,192640416,0.0,1.0
236,2016-05-03T00:00:00.000Z,95.18,95.74,93.68,94.2,56831277,21.8053211099,21.9336146571,21.4616776799,21.5808074023,227325108,0.0,1.0
237,2016-05-04T00:00:00.000Z,94.19,95.9,93.82,95.2,41025475,21.5785164461,21.9702699563,21.4937510667,21.8099030223,164101900,0.0,1.0
238,2016-05-05T00:00:00.000Z,93.24,94.07,92.68,94.0,35890500,21.4914601105,21.6827719069,21.362382272,21.6666371771,143562000,0.57,1.0
239,2016-05-06T00:00:00.000Z,92.72,93.45,91.85,93.37,43699886,21.3716021176,21.5398643,21.1710704757,21.5214246088,174799544,0.0,1.0
240,2016-05-09T00:00:00.000Z,92.79,93.77,92.59,93.0,32936436,21.3877368474,21.6136230648,21.3416376194,21.4361410369,131745744,0.0,1.0
241,2016-05-10T00:00:00.000Z,93.42,93.57,92.11,93.33,33686836,21.5329494158,21.5675238368,21.2309994721,21.5122047631,134747344,0.0,1.0
242,2016-05-11T00:00:00.000Z,92.51,93.57,92.46,93.48,28719109,21.3231979282,21.5675238368,21.3116731212,21.5467791842,114876436,0.0,1.0
243,2016-05-12T00:00:00.000Z,90.34,92.78,89.47,92.72,76314690,20.823021304,21.385431886,20.622489662,21.3716021176,305258760,0.0,1.0
244,2016-05-13T00:00:00.000Z,90.52,91.67,90.0,90.0,44392765,20.8645106092,21.1295811704,20.7446526163,20.7446526163,177571060,0.0,1.0
245,2016-05-16T00:00:00.000Z,93.88,94.39,91.65,92.39,61259756,21.6389776402,21.7565306717,21.1249712476,21.2955383914,245039024,0.0,1.0
246,2016-05-17T00:00:00.000Z,93.49,94.7,93.01,94.55,46916939,21.5490841456,21.8279844752,21.4384459983,21.7934100542,187667756,0.0,1.0
247,2016-05-18T00:00:00.000Z,94.56,95.21,93.89,94.16,42062391,21.7957150156,21.9455375067,21.6412826016,21.7035165595,168249564,0.0,1.0
248,2016-05-19T00:00:00.000Z,94.2,94.64,93.57,94.64,30442100,21.7127364051,21.8141547068,21.5675238368,21.8141547068,121768400,0.0,1.0
249,2016-05-20T00:00:00.000Z,95.22,95.43,94.52,94.64,32025968,21.9478424681,21.9962466575,21.78649517,21.8141547068,128103872,0.0,1.0
250,2016-05-23T00:00:00.000Z,96.43,97.19,95.67,95.87,38018643,22.2267427977,22.4019198642,22.0515657312,22.0976649592,152074572,0.0,1.0
251,2016-05-24T00:00:00.000Z,97.9,98.09,96.84,97.22,35140174,22.5655721238,22.6093663904,22.3212462152,22.4088347485,140560696,0.0,1.0
252,2016-05-25T00:00:00.000Z,99.62,99.74,98.11,98.67,38642108,22.9620254849,22.9896850217,22.6139763132,22.7430541517,154568432,0.0,1.0
253,2016-05-26T00:00:00.000Z,100.41,100.73,98.64,99.68,56331159,23.1441174356,23.2178762005,22.7361392675,22.9758552533,225324636,0.0,1.0
254,2016-05-27T00:00:00.000Z,100.35,100.47,99.245,99.44,36341240,23.1302876672,23.157947204,22.8755894323,22.9205361797,145364960,0.0,1.0
255,2016-05-31T00:00:00.000Z,99.86,100.4,98.82,99.6,42307212,23.0173445585,23.1418124742,22.7776285727,22.9574155621,169228848,0.0,1.0
256,2016-06-01T00:00:00.000Z,98.46,99.54,98.33,99.02,29173285,22.6946499623,22.9435857937,22.6646854641,22.8237278008,116693140,0.0,1.0
257,2016-06-02T00:00:00.000Z,97.72,97.84,96.63,97.6,40191600,22.5240828185,22.5517423554,22.2728420257,22.4964232817,160766400,0.0,1.0
258,2016-06-03T00:00:00.000Z,97.92,98.27,97.45,97.79,28504888,22.5701820466,22.6508556956,22.4618488607,22.5402175484,114019552,0.0,1.0
259,2016-06-06T00:00:00.000Z,98.63,101.89,97.55,97.99,23292504,22.7338343061,23.4852517231,22.4848984747,22.5863167764,93170016,0.0,1.0
260,2016-06-07T00:00:00.000Z,99.03,99.87,98.96,99.25,22409450,22.8260327622,23.0196495199,22.8098980324,22.876741913,89637800,0.0,1.0
261,2016-06-08T00:00:00.000Z,98.94,99.56,98.68,99.02,20848131,22.8052881096,22.9481957165,22.7453591131,22.8237278008,83392524,0.0,1.0
262,2016-06-09T00:00:00.000Z,99.65,99.99,98.46,98.5,26601354,22.9689403691,23.0473090568,22.6946499623,22.7038698079,106405416,0.0,1.0
263,2016-06-10T00:00:00.000Z,98.83,99.3457,98.48,98.53,31712936,22.7799335341,22.8988003936,22.6992598851,22.7107846921,126851744,0.0,1.0
264,2016-06-13T00:00:00.000Z,97.34,99.12,97.1,98.69,38020494,22.4364942853,22.8467774148,22.3811752116,22.7476640745,152081976,0.0,1.0
265,2016-06-14T00:00:00.000Z,97.46,98.475,96.75,97.32,31931944,22.4641538221,22.6981074044,22.3005015626,22.4318843625,127727776,0.0,1.0
266,2016-06-15T00:00:00.000Z,97.14,98.41,97.03,97.82,29445227,22.3903950572,22.6831251553,22.3650404818,22.5471324326,117780908,0.0,1.0
267,2016-06-16T00:00:00.000Z,97.55,97.75,96.07,96.45,31326815,22.4848984747,22.5309977027,22.1437641872,22.2313527205,125307260,0.0,1.0
268,2016-06-17T00:00:00.000Z,95.33,96.65,95.3,96.62,61008219,21.9731970435,22.2774519485,21.9662821593,22.2705370643,244032876,0.0,1.0
269,2016-06-20T00:00:00.000Z,95.1,96.57,95.03,96.0,34411901,21.9201829313,22.2590122573,21.9040482015,22.1276294574,137647604,0.0,1.0
270,2016-06-21T00:00:00.000Z,95.91,96.35,94.676,94.94,35546358,22.1068848048,22.2083031065,21.8224525678,21.8833035488,142185432,0.0,1.0
271,2016-06-22T00:00:00.000Z,95.55,96.89,95.35,96.25,29219122,22.0239061943,22.3327710222,21.9778069663,22.1852534925,116876488,0.0,1.0
272,2016-06-23T00:00:00.000Z,96.1,96.29,95.25,95.94,32240187,22.1506790714,22.1944733381,21.9547573523,22.113799689,128960748,0.0,1.0
273,2016-06-24T00:00:00.000Z,93.4,94.655,92.65,92.91,75311356,21.528339493,21.8176121489,21.3554673878,21.4153963843,301245424,0.0,1.0
274,2016-06-27T00:00:00.000Z,92.04,93.05,91.5,93.0,46622188,21.2148647423,21.4476658439,21.0903968266,21.4361410369,186488752,0.0,1.0
275,2016-06-28T00:00:00.000Z,93.59,93.66,92.14,92.9,40444914,21.5721337596,21.5882684894,21.2379143563,21.4130914229,161779656,0.0,1.0
276,2016-06-29T00:00:00.000Z,94.4,94.55,93.63,93.97,36531006,21.7588356331,21.7934100542,21.5813536052,21.6597222929,146124024,0.0,1.0
277,2016-06-30T00:00:00.000Z,95.6,95.77,94.3,94.44,35836356,22.0354310014,22.0746153452,21.7357860191,21.7680554787,143345424,0.0,1.0
278,2016-07-01T00:00:00.000Z,95.89,96.465,95.33,95.49,26026540,22.102274882,22.2348101626,21.9731970435,22.0100764259,104106160,0.0,1.0
279,2016-07-05T00:00:00.000Z,94.99,95.4,94.46,95.39,27705210,21.8948283558,21.9893317733,21.7726654016,21.9870268119,110820840,0.0,1.0
280,2016-07-06T00:00:00.000Z,95.53,95.66,94.37,94.6,30949090,22.0192962715,22.0492607698,21.7519207489,21.8049348612,123796360,0.0,1.0
281,2016-07-07T00:00:00.000Z,95.94,96.5,95.62,95.7,25139558,22.113799689,22.2428775275,22.0400409242,22.0584806154,100558232,0.0,1.0
282,2016-07-08T00:00:00.000Z,96.68,96.89,96.05,96.49,28912103,22.2843668328,22.3327710222,22.1391542644,22.2405725661,115648412,0.0,1.0
283,2016-07-11T00:00:00.000Z,96.98,97.65,96.73,96.75,23794945,22.3535156748,22.5079480887,22.2958916398,22.3005015626,95179780,0.0,1.0
284,2016-07-12T00:00:00.000Z,97.42,97.7,97.12,97.17,24167463,22.4549339765,22.5194728957,22.3857851344,22.3973099414,96669852,0.0,1.0
285,2016-07-13T00:00:00.000Z,96.87,97.67,96.84,97.41,25892171,22.3281610994,22.5125580115,22.3212462152,22.4526290151,103568684,0.0,1.0
286,2016-07-14T00:00:00.000Z,98.79,98.99,97.32,97.39,38918997,22.7707136885,22.8168129166,22.4318843625,22.4480190923,155675988,0.0,1.0
287,2016-07-15T00:00:00.000Z,98.78,99.3,98.5,98.92,30136990,22.7684087271,22.88826672,22.7038698079,22.8006781868,120547960,0.0,1.0
288,2016-07-18T00:00:00.000Z,99.83,100.13,98.6,98.7,36493867,23.0104296743,23.0795785164,22.7269194219,22.7499690359,145975468,0.0,1.0
289,2016-07-19T00:00:00.000Z,99.87,100.0,99.34,99.56,23779924,23.0196495199,23.0496140182,22.8974865656,22.9481957165,95119696,0.0,1.0
290,2016-07-20T00:00:00.000Z,99.96,100.46,99.735,100.0,26275968,23.0403941725,23.1556422426,22.988532541,23.0496140182,105103872,0.0,1.0
291,2016-07-21T00:00:00.000Z,99.43,101.0,99.13,99.83,32702028,22.9182312183,23.2801101583,22.8490823762,23.0104296743,130808112,0.0,1.0
292,2016-07-22T00:00:00.000Z,98.66,99.3,98.31,99.26,28313669,22.7407491903,22.88826672,22.6600755412,22.8790468744,113254676,0.0,1.0
293,2016-07-25T00:00:00.000Z,97.34,98.84,96.92,98.25,40382921,22.4364942853,22.7822384955,22.3396859064,22.6462457728,161531684,0.0,1.0
294,2016-07-26T00:00:00.000Z,96.67,97.97,96.42,96.82,56239822,22.2820618714,22.5817068536,22.2244378363,22.3166362924,224959288,0.0,1.0
295,2016-07-27T00:00:00.000Z,102.95,104.35,102.75,104.265,92344820,23.7295776317,24.0522722279,23.6834784037,24.032680056,369379280,0.0,1.0
296,2016-07-28T00:00:00.000Z,104.34,104.45,102.82,102.83,39869839,24.0499672665,24.075321842,23.6996131335,23.7019180949,159479356,0.0,1.0
297,2016-07-29T00:00:00.000Z,104.21,104.55,103.68,104.19,27733688,24.0200027683,24.098371456,23.897839814,24.0153928455,110934752,0.0,1.0
298,2016-08-01T00:00:00.000Z,106.05,106.15,104.41,104.41,38167871,24.4441156663,24.4671652803,24.0661019964,24.0661019964,152671484,0.0,1.0
299,2016-08-02T00:00:00.000Z,104.48,106.07,104.0,106.05,33816556,24.0822367262,24.4487255891,23.9715985789,24.4441156663,135266224,0.0,1.0
300,2016-08-03T00:00:00.000Z,105.79,105.84,104.77,104.81,30202641,24.3841866698,24.3957114768,24.1490806068,24.1583004524,120810564,0.0,1.0
301,2016-08-04T00:00:00.000Z,105.87,106.0,105.28,105.58,27408650,24.5340091609,24.5641349869,24.3972842586,24.4668053954,109634600,0.57,1.0
302,2016-08-05T00:00:00.000Z,107.48,107.65,106.18,106.27,40553402,24.9071059282,24.946501239,24.6058476689,24.6267040099,162213608,0.0,1.0
303,2016-08-08T00:00:00.000Z,108.37,108.37,107.16,107.52,28037220,25.1133519672,25.1133519672,24.832950049,24.9163754131,112148880,0.0,1.0
304,2016-08-09T00:00:00.000Z,108.81,108.94,108.01,108.23,26315204,25.2153163011,25.2454421271,25.0299266031,25.0809087701,105260816,0.0,1.0
305,2016-08-10T00:00:00.000Z,108.0,108.9,107.76,108.71,24008505,25.0276092319,25.2361726422,24.9719923225,25.1921425889,96034020,0.0,1.0
306,2016-08-11T00:00:00.000Z,107.93,108.93,107.85,108.52,27484506,25.0113876333,25.2431247558,24.9928486635,25.1481125356,109938024,0.0,1.0
307,2016-08-12T00:00:00.000Z,108.18,108.44,107.78,107.78,18660434,25.0693219139,25.1295735658,24.9766270649,24.9766270649,74641736,0.0,1.0
308,2016-08-15T00:00:00.000Z,109.48,109.54,108.08,108.14,25868209,25.3705801732,25.3844844006,25.0461482017,25.060052429,103472836,0.0,1.0
309,2016-08-16T00:00:00.000Z,109.38,110.23,109.21,109.63,33794448,25.347406461,25.5443830151,25.3080111501,25.4053407416,135177792,0.0,1.0
310,2016-08-17T00:00:00.000Z,109.22,109.37,108.34,109.1,25355976,25.3103285214,25.3450890897,25.1063998535,25.2825200667,101423904,0.0,1.0
311,2016-08-18T00:00:00.000Z,109.08,109.6,109.02,109.23,21984703,25.2778853242,25.3983886279,25.2639810969,25.3126458926,87938812,0.0,1.0
312,2016-08-19T00:00:00.000Z,109.36,109.69,108.36,108.77,25368072,25.3427717185,25.4192449689,25.111034596,25.2060468162,101472288,0.0,1.0
313,2016-08-22T00:00:00.000Z,108.51,109.1,107.85,108.86,25820230,25.1457951644,25.2825200667,24.9928486635,25.2269031573,103280920,0.0,1.0
314,2016-08-23T00:00:00.000Z,108.85,109.32,108.53,108.59,21257669,25.224585786,25.3335022336,25.1504299068,25.1643341342,85030676,0.0,1.0
315,2016-08-24T00:00:00.000Z,108.03,108.75,107.68,108.565,23675081,25.0345613456,25.2014120738,24.9534533527,25.1585407061,94700324,0.0,1.0
316,2016-08-25T00:00:00.000Z,107.57,107.88,106.68,107.39,25086248,24.9279622692,24.9998007772,24.7217162302,24.8862495872,100344992,0.0,1.0
317,2016-08-26T00:00:00.000Z,106.94,107.95,106.31,107.41,27766291,24.781967882,25.0160223758,24.6359734948,24.8908843296,111065164,0.0,1.0
318,2016-08-29T00:00:00.000Z,106.82,107.44,106.29,106.62,24970300,24.7541594273,24.8978364433,24.6313387524,24.7078120028,99881200,0.0,1.0
319,2016-08-30T00:00:00.000Z,106.0,106.5,105.5,105.8,24863945,24.5641349869,24.6800035481,24.4482664256,24.5177875623,99455780,0.0,1.0
320,2016-08-31T00:00:00.000Z,106.1,106.5699,105.64,105.66,29662406,24.5873086991,24.696201973,24.4807096227,24.4853443652,118649624,0.0,1.0
321,2016-09-01T00:00:00.000Z,106.73,106.8,105.62,106.14,26701523,24.7333030863,24.7495246849,24.4760748803,24.596578184,106806092,0.0,1.0
322,2016-09-02T00:00:00.000Z,107.73,108.0,106.82,107.7,26802450,24.9650402088,25.0276092319,24.7541594273,24.9580880951,107209800,0.0,1.0
323,2016-09-06T00:00:00.000Z,107.7,108.3,107.51,107.9,26880391,24.9580880951,25.0971303686,24.9140580419,25.0044355196,107521564,0.0,1.0
324,2016-09-07T00:00:00.000Z,108.36,108.76,107.07,107.83,42364328,25.111034596,25.203729445,24.8120937079,24.9882139211,169457312,0.0,1.0
325,2016-09-08T00:00:00.000Z,105.52,107.27,105.24,107.25,53002026,24.452901168,24.8584411325,24.3880147737,24.85380639,212008104,0.0,1.0
326,2016-09-09T00:00:00.000Z,103.13,105.72,103.13,104.64,46556984,23.8990494452,24.4992485925,23.8990494452,24.2489725002,186227936,0.0,1.0
327,2016-09-12T00:00:00.000Z,105.44,105.72,102.53,102.65,45292770,24.4343621982,24.4992485925,23.7600071717,23.7878156264,181171080,0.0,1.0
328,2016-09-13T00:00:00.000Z,107.95,108.79,107.24,107.51,62176190,25.0160223758,25.2106815587,24.8514890188,24.9140580419,248704760,0.0,1.0
329,2016-09-14T00:00:00.000Z,111.77,113.03,108.6,108.73,112340318,25.9012581838,26.1932469582,25.1666515054,25.1967773313,449361272,0.0,1.0
330,2016-09-15T00:00:00.000Z,115.57,115.73,113.49,113.86,90613177,26.7818592493,26.8189371889,26.2998460345,26.3855887698,362452708,0.0,1.0
331,2016-09-16T00:00:00.000Z,114.92,116.13,114.04,115.12,79886911,26.6312301197,26.911632038,26.4273014519,26.6775775442,319547644,0.0,1.0
332,2016-09-19T00:00:00.000Z,113.58,116.18,113.25,115.19,47023046,26.3207023755,26.9232188941,26.2442291251,26.6937991428,188092184,0.0,1.0
333,2016-09-20T00:00:00.000Z,113.57,114.12,112.51,113.05,34514269,26.3183850043,26.4458404217,26.0727436544,26.1978817006,138057076,0.0,1.0
334,2016-09-21T00:00:00.000Z,113.55,113.989,112.441,113.85,36003185,26.3137502619,26.4154828586,26.056753793,26.3832713986,144012740,0.0,1.0
335,2016-09-22T00:00:00.000Z,114.62,114.94,114.0,114.35,31073984,26.561708983,26.6358648622,26.418031967,26.4991399599,124295936,0.0,1.0
336,2016-09-23T00:00:00.000Z,112.71,114.79,111.55,114.42,52481151,26.1190910789,26.6011042938,25.8502760168,26.5153615585,209924604,0.0,1.0
337,2016-09-26T00:00:00.000Z,112.88,113.39,111.55,111.64,29869442,26.1584863898,26.2766723223,25.8502760168,25.8711323579,119477768,0.0,1.0
338,2016-09-27T00:00:00.000Z,113.09,113.18,112.34,113.0,24607412,26.2071511855,26.2280075265,26.0333483436,26.1862948445,98429648,0.0,1.0
339,2016-09-28T00:00:00.000Z,113.95,114.64,113.43,113.69,29641085,26.4064451109,26.5663437254,26.2859418072,26.346193459,118564340,0.0,1.0
340,2016-09-29T00:00:00.000Z,112.18,113.8,111.8,113.16,35886990,25.996270404,26.3716845425,25.9082102975,26.2233727841,143547960,0.0,1.0
341,2016-09-30T00:00:00.000Z,113.05,113.37,111.8,112.46,36379106,26.1978817006,26.2720375798,25.9082102975,26.0611567983,145516424,0.0,1.0
342,2016-10-03T00:00:00.000Z,112.52,113.05,112.28,112.71,21701760,26.0750610257,26.1978817006,26.0194441163,26.1190910789,86807040,0.0,1.0
343,2016-10-04T00:00:00.000Z,113.0,114.31,112.63,113.06,29736835,26.1862948445,26.489870475,26.1005521091,26.2001990718,118947340,0.0,1.0
344,2016-10-05T00:00:00.000Z,113.05,113.66,112.69,113.4,21453089,26.1978817006,26.3392413453,26.1144563365,26.2789896935,85812356,0.0,1.0
345,2016-10-06T00:00:00.000Z,113.89,114.34,113.13,113.7,28779313,26.3925408835,26.4968225886,26.2164206704,26.3485108302,115117252,0.0,1.0
346,2016-10-07T00:00:00.000Z,114.06,114.56,113.51,114.31,24358443,26.4319361943,26.5478047556,26.304480777,26.489870475,97433772,0.0,1.0
347,2016-10-10T00:00:00.000Z,116.05,116.75,114.72,115.02,36235956,26.8930930682,27.0553090539,26.5848826952,26.654403832,144943824,0.0,1.0
348,2016-10-11T00:00:00.000Z,116.3,118.69,116.2,117.7,64041043,26.9510273488,27.5048790716,26.9278536365,27.2754593203,256164172,0.0,1.0
349,2016-10-12T00:00:00.000Z,117.34,117.98,116.75,117.35,37586787,27.1920339562,27.3403457146,27.0553090539,27.1943513274,150347148,0.0,1.0
350,2016-10-13T00:00:00.000Z,116.98,117.44,115.72,116.79,35192406,27.1086085921,27.2152076685,26.8166198177,27.0645785388,140769624,0.0,1.0
351,2016-10-14T00:00:00.000Z,117.63,118.17,117.13,117.88,35652191,27.2592377217,27.3843757679,27.1433691605,27.3171720024,142608764,0.0,1.0
352,2016-10-17T00:00:00.000Z,117.55,117.84,116.78,117.33,23624896,27.2406987519,27.3079025175,27.0622611676,27.189716585,94499584,0.0,1.0
